game_label,n_agents,competition_key,competition_value,adversary_model,adversary_elo,run_count,adversary_utility_mean,adversary_utility_std,baseline_mean_utility_mean,baseline_mean_utility_std,mean_utility,consensus_rate
game2,2,"rho=-1.000, theta=0.20",-0.2,claude-sonnet-4-20250514,1389.0,4,76.626918,9.955915514853265,65.55269475,26.98472324639832,71.089806375,1.0
game2,2,"rho=-1.000, theta=0.20",-0.2,gemini-2.5-pro,1448.0,4,85.443,7.386914285861625,79.4995,20.230946616508085,82.47125,1.0
game2,2,"rho=-1.000, theta=0.20",-0.2,gpt-5.4-high,1484.0,4,84.571,11.717786082134575,84.78175,9.286129741896426,84.67637500000001,1.0
game2,2,"rho=-1.000, theta=0.80",-0.8,amazon-nova-micro-v1.0,1240.0,4,61.297375,14.688777038808688,85.49585,9.352093075349499,73.3966125,1.0
game2,2,"rho=-1.000, theta=0.80",-0.8,gpt-4o-mini-2024-07-18,1317.0,4,55.266,16.146293196891968,76.847,13.429874881521927,66.0565,1.0
game2,2,"rho=-1.000, theta=0.80",-0.8,claude-sonnet-4-20250514,1389.0,4,74.77000000000001,2.8857761520949503,66.72225,13.061433698105269,70.746125,1.0
game2,2,"rho=-1.000, theta=0.80",-0.8,gemini-2.5-pro,1448.0,4,58.53400853,21.42583099192907,61.92793300500001,19.394945986172015,60.230970767500004,1.0
game2,2,"rho=-1.000, theta=0.80",-0.8,gpt-5.4-high,1484.0,1,81.23,,52.7,,66.965,1.0
game2,2,"rho=0.900, theta=0.20",0.18000000000000002,amazon-nova-micro-v1.0,1240.0,4,96.47999999999999,4.33081978382847,97.8375,0.9818477478713199,97.15875,1.0
game2,2,"rho=0.900, theta=0.20",0.18000000000000002,gpt-4o-mini-2024-07-18,1317.0,4,91.84649999999999,6.916945062670377,91.29150000000001,3.3457613483331343,91.569,1.0
game2,2,"rho=0.900, theta=0.20",0.18000000000000002,claude-sonnet-4-20250514,1389.0,4,95.2065,4.457924292762264,90.14275,6.315053727667987,92.67462499999999,1.0
game2,2,"rho=0.900, theta=0.20",0.18000000000000002,gemini-2.5-pro,1448.0,4,91.4684,10.46544368736143,88.480225,9.008541957636652,89.9743125,1.0
game2,2,"rho=0.900, theta=0.20",0.18000000000000002,gpt-5.4-high,1484.0,4,96.485,4.209010176593375,76.2675,36.454840899392224,86.37625,1.0
game2,2,"rho=0.900, theta=0.80",0.7200000000000001,amazon-nova-micro-v1.0,1240.0,4,83.7069,10.122182190944146,87.920625,9.35844603709219,85.8137625,1.0
game2,2,"rho=0.900, theta=0.80",0.7200000000000001,gpt-4o-mini-2024-07-18,1317.0,4,92.58,3.263055827492588,95.45500000000001,1.7369993283437588,94.0175,1.0
game2,2,"rho=0.900, theta=0.80",0.7200000000000001,claude-sonnet-4-20250514,1389.0,4,79.62125475,19.798895194706958,78.38637325,17.772177175592805,79.003814,1.0
game2,2,"rho=0.900, theta=0.80",0.7200000000000001,gemini-2.5-pro,1448.0,4,91.85425000000001,4.410135929499983,90.9625,4.216020042646857,91.408375,1.0
game2,2,"rho=0.900, theta=0.80",0.7200000000000001,gpt-5.4-high,1484.0,3,90.57533333333333,5.96294141622515,85.69099999999999,5.126539476098868,88.13316666666667,1.0
game2,4,"rho=-0.320, theta=0.20",-0.06396045484573641,amazon-nova-micro-v1.0,1240.0,4,69.64750000000001,27.76659068617055,77.77025,7.65601338757586,75.7395625,1.0
game2,4,"rho=-0.320, theta=0.20",-0.06396045484573641,gpt-4o-mini-2024-07-18,1317.0,4,49.923249999999996,26.07592495483142,75.49966666666666,1.770172684608296,69.1055625,1.0
game2,4,"rho=-0.320, theta=0.20",-0.06396045484573641,claude-sonnet-4-20250514,1389.0,4,97.27000000000001,1.6817649459223805,80.15166666666667,6.158954637129763,84.43125,1.0
game2,4,"rho=-0.320, theta=0.20",-0.06396045484573641,gemini-2.5-pro,1448.0,4,83.5764,12.268151291317961,68.86438333333334,8.434145987788767,72.5423875,1.0
game2,4,"rho=-0.320, theta=0.20",-0.06396045484573641,gpt-5.4-high,1484.0,1,83.04,,79.47999999999999,,80.37,1.0
game2,4,"rho=-0.320, theta=0.80",-0.25584181938294565,amazon-nova-micro-v1.0,1240.0,4,70.5375,11.34032149750026,73.08583333333334,1.86264522178063,72.44875,1.0
game2,4,"rho=-0.320, theta=0.80",-0.25584181938294565,gpt-4o-mini-2024-07-18,1317.0,4,71.355,5.686442942062588,74.9875,3.0012137976590783,74.079375,1.0
game2,4,"rho=-0.320, theta=0.80",-0.25584181938294565,claude-sonnet-4-20250514,1389.0,4,75.709175,14.121560442192642,69.85478333333333,6.342061484775015,71.31838125,1.0
game2,4,"rho=-0.320, theta=0.80",-0.25584181938294565,gemini-2.5-pro,1448.0,4,80.57,9.790886919307498,75.72416666666666,0.5495477938976536,76.935625,1.0
game2,4,"rho=0.900, theta=0.20",0.18000000000000002,amazon-nova-micro-v1.0,1240.0,4,95.19250000000001,4.379957191571617,93.54666666666667,1.7490632413444152,93.958125,1.0
game2,4,"rho=0.900, theta=0.20",0.18000000000000002,gpt-4o-mini-2024-07-18,1317.0,4,92.33500000000001,6.405135960045402,92.22749999999999,4.5616252586112305,92.25437500000001,1.0
game2,4,"rho=0.900, theta=0.20",0.18000000000000002,claude-sonnet-4-20250514,1389.0,4,96.08500000000001,2.4035737281528657,90.07499999999999,5.113968162823302,91.5775,1.0
game2,4,"rho=0.900, theta=0.20",0.18000000000000002,gemini-2.5-pro,1448.0,4,96.89000000000001,1.1326958991715281,92.25,3.095058187689717,93.41,1.0
game2,4,"rho=0.900, theta=0.20",0.18000000000000002,gpt-5.4-high,1484.0,1,99.76,,89.14333333333333,,91.7975,1.0
game2,4,"rho=0.900, theta=0.80",0.7200000000000001,amazon-nova-micro-v1.0,1240.0,4,91.53500000000001,1.4120080264172274,93.69666666666667,1.7335469953783191,93.15625,1.0
game2,4,"rho=0.900, theta=0.80",0.7200000000000001,gpt-4o-mini-2024-07-18,1317.0,4,91.22425,4.3313914911954,92.08633333333333,3.7388089408655625,91.8708125,1.0
game2,4,"rho=0.900, theta=0.80",0.7200000000000001,claude-sonnet-4-20250514,1389.0,4,93.01525000000001,3.743852327483022,89.66216666666666,4.2308207197850995,90.5004375,1.0
game2,4,"rho=0.900, theta=0.80",0.7200000000000001,gemini-2.5-pro,1448.0,4,93.02250000000001,3.5925234863532958,91.86166666666666,2.017090864476759,92.151875,1.0
game2,4,"rho=0.900, theta=0.80",0.7200000000000001,gpt-5.4-high,1484.0,1,88.497,,81.249,,83.061,1.0
game2,6,"rho=-0.191, theta=0.20",-0.03826113651511191,amazon-nova-micro-v1.0,1240.0,4,60.74050000000001,10.508916896299707,68.85375,6.505065327624828,67.50154166666667,1.0
game2,6,"rho=-0.191, theta=0.20",-0.03826113651511191,gpt-4o-mini-2024-07-18,1317.0,4,74.93775000000001,14.498991237898817,76.33835,6.349849275639015,76.10491666666667,1.0
game2,6,"rho=-0.191, theta=0.20",-0.03826113651511191,claude-sonnet-4-20250514,1389.0,4,71.95,13.339772611755174,68.98740000000001,2.089320616851325,69.48116666666667,1.0
game2,6,"rho=-0.191, theta=0.20",-0.03826113651511191,gemini-2.5-pro,1448.0,4,77.73825000000001,14.717012567660152,73.67415,10.978792773190806,74.3515,1.0
game2,6,"rho=-0.191, theta=0.80",-0.15304454606044765,amazon-nova-micro-v1.0,1240.0,4,61.49250000000001,4.6850213446685585,75.28450000000001,2.6316491027490674,72.98583333333333,1.0
game2,6,"rho=-0.191, theta=0.80",-0.15304454606044765,gpt-4o-mini-2024-07-18,1317.0,4,65.075,7.6273826878338005,76.58255,4.7755457778840995,74.664625,1.0
game2,6,"rho=-0.191, theta=0.80",-0.15304454606044765,claude-sonnet-4-20250514,1389.0,4,77.34725,3.6717214287034436,66.29395,2.5656993452078556,68.13616666666667,1.0
game2,6,"rho=-0.191, theta=0.80",-0.15304454606044765,gemini-2.5-pro,1448.0,4,75.76975000000002,10.057468878897916,70.38635000000001,1.7277611592269644,71.28358333333334,1.0
game2,6,"rho=0.900, theta=0.20",0.18000000000000002,amazon-nova-micro-v1.0,1240.0,4,92.403,3.2545654087757896,90.1913,3.5976412031589056,90.55991666666667,1.0
game2,6,"rho=0.900, theta=0.20",0.18000000000000002,gpt-4o-mini-2024-07-18,1317.0,4,97.35,1.6468960703901914,93.5855,2.764755986821745,94.21291666666667,1.0
game2,6,"rho=0.900, theta=0.20",0.18000000000000002,claude-sonnet-4-20250514,1389.0,4,92.155,6.042088491021406,90.6765,4.276761820193718,90.92291666666667,1.0
game2,6,"rho=0.900, theta=0.20",0.18000000000000002,gemini-2.5-pro,1448.0,4,96.5775,2.3287675567418353,91.006,2.1575758001361915,91.93458333333334,1.0
game2,6,"rho=0.900, theta=0.80",0.7200000000000001,amazon-nova-micro-v1.0,1240.0,4,90.03,3.8324578710448063,90.9685,2.305406037989838,90.81208333333333,1.0
game2,6,"rho=0.900, theta=0.80",0.7200000000000001,gpt-4o-mini-2024-07-18,1317.0,4,92.53,3.0368294870363286,91.84700000000001,2.324444879965969,91.96083333333333,1.0
game2,6,"rho=0.900, theta=0.80",0.7200000000000001,claude-sonnet-4-20250514,1389.0,4,94.7175,2.393176062613594,90.281,2.7279562557587655,91.02041666666668,1.0
game2,6,"rho=0.900, theta=0.80",0.7200000000000001,gemini-2.5-pro,1448.0,4,91.62,7.143183230651911,91.85900000000001,3.475694079365063,91.81916666666667,1.0
game2,6,"rho=0.900, theta=0.80",0.7200000000000001,gpt-5.4-high,1484.0,1,97.22000000000001,,87.50200000000001,,89.12166666666667,1.0
game2,8,"rho=-0.137, theta=0.20",-0.02730695838768222,amazon-nova-micro-v1.0,1240.0,4,72.3645,10.130651887547355,69.66775,3.1944991588432736,70.00484375,1.0
game2,8,"rho=-0.137, theta=0.20",-0.02730695838768222,gpt-4o-mini-2024-07-18,1317.0,4,69.57275,24.332133697027068,67.19985714285714,6.28804129329017,67.49646875,1.0
game2,8,"rho=-0.137, theta=0.20",-0.02730695838768222,claude-sonnet-4-20250514,1389.0,4,66.937,16.814710999597946,66.30528571428572,7.247485131733202,66.38425,1.0
game2,8,"rho=-0.137, theta=0.20",-0.02730695838768222,gemini-2.5-pro,1448.0,4,80.294325,7.739933300046364,63.97813214285714,8.092860647865209,66.01765625000002,1.0
game2,8,"rho=-0.137, theta=0.80",-0.10922783355072888,amazon-nova-micro-v1.0,1240.0,4,71.215,8.275024672672178,73.7625,2.5083434582931248,73.4440625,1.0
game2,8,"rho=-0.137, theta=0.80",-0.10922783355072888,gpt-4o-mini-2024-07-18,1317.0,4,69.96549999999999,5.840118805869164,70.56075,2.500864300596899,70.48634375,1.0
game2,8,"rho=-0.137, theta=0.80",-0.10922783355072888,claude-sonnet-4-20250514,1389.0,4,81.18275,9.928575640543825,67.76535714285714,3.075925249881264,69.44253125,1.0
game2,8,"rho=-0.137, theta=0.80",-0.10922783355072888,gemini-2.5-pro,1448.0,4,83.175,9.438737556827544,71.785,4.484544812672827,73.20875000000001,1.0
game2,8,"rho=0.900, theta=0.20",0.18000000000000002,amazon-nova-micro-v1.0,1240.0,3,91.20666666666666,6.694373259188147,90.74666666666667,2.113633747612769,90.80416666666667,1.0
game2,8,"rho=0.900, theta=0.20",0.18000000000000002,gpt-4o-mini-2024-07-18,1317.0,4,90.40975,6.846727216950699,87.07121428571429,7.451045302643166,87.48853125,1.0
game2,8,"rho=0.900, theta=0.20",0.18000000000000002,claude-sonnet-4-20250514,1389.0,4,87.71125,7.580751650287268,84.81607142857143,5.253705473671088,85.17796875,1.0
game2,8,"rho=0.900, theta=0.20",0.18000000000000002,gemini-2.5-pro,1448.0,4,95.22000000000001,3.2575553205842334,92.36357142857142,3.2777793420189245,92.720625,1.0
game2,8,"rho=0.900, theta=0.20",0.18000000000000002,gpt-5.4-high,1484.0,1,97.3,,96.27,,96.39874999999999,1.0
game2,8,"rho=0.900, theta=0.80",0.7200000000000001,amazon-nova-micro-v1.0,1240.0,3,89.5,3.6235203876892994,92.09809523809524,0.5643459883421008,91.77333333333333,1.0
game2,8,"rho=0.900, theta=0.80",0.7200000000000001,gpt-4o-mini-2024-07-18,1317.0,4,88.14825,6.943425589481506,90.41592857142857,4.865216977493934,90.13246875,1.0
game2,8,"rho=0.900, theta=0.80",0.7200000000000001,claude-sonnet-4-20250514,1389.0,4,92.1525,3.7493588340763906,91.5725,0.9096208188105612,91.64500000000001,1.0
game2,8,"rho=0.900, theta=0.80",0.7200000000000001,gemini-2.5-pro,1448.0,4,92.1975,1.6910820007715024,91.69214285714285,0.9838515871706598,91.7553125,1.0
game2,10,"rho=-0.106, theta=0.20",-0.02123159024480273,amazon-nova-micro-v1.0,1240.0,4,78.13050000000001,16.137935049648288,68.01636111111111,5.028770956027852,69.02777499999999,1.0
game2,10,"rho=-0.106, theta=0.20",-0.02123159024480273,gpt-4o-mini-2024-07-18,1317.0,4,70.206,17.673326172512063,64.25494444444445,0.974414740456937,64.85005000000001,1.0
game2,10,"rho=-0.106, theta=0.20",-0.02123159024480273,claude-sonnet-4-20250514,1389.0,4,85.1225,12.761092886844242,70.4961111111111,2.849303503081915,71.95875000000001,1.0
game2,10,"rho=-0.106, theta=0.20",-0.02123159024480273,gemini-2.5-pro,1448.0,4,81.114575,11.486825058409314,59.32904722222223,7.639396078776503,61.5076,1.0
game2,10,"rho=-0.106, theta=0.80",-0.08492636097921091,amazon-nova-micro-v1.0,1240.0,4,63.0944125,5.5153413506290185,65.37091583333334,9.515545940868584,65.14326550000001,1.0
game2,10,"rho=-0.106, theta=0.80",-0.08492636097921091,gpt-4o-mini-2024-07-18,1317.0,4,69.716125,6.108898296406093,64.37322222222222,6.113582182557177,64.9075125,1.0
game2,10,"rho=-0.106, theta=0.80",-0.08492636097921091,claude-sonnet-4-20250514,1389.0,4,82.78625,7.33920678615884,70.93405555555556,5.110589903779119,72.119275,1.0
game2,10,"rho=-0.106, theta=0.80",-0.08492636097921091,gemini-2.5-pro,1448.0,4,71.063,13.408275777792362,64.70275000000001,7.594541204712917,65.338775,1.0
game2,10,"rho=0.900, theta=0.20",0.18000000000000002,amazon-nova-micro-v1.0,1240.0,4,93.7325,1.2287764917456119,91.0513888888889,1.1229386693600116,91.3195,1.0
game2,10,"rho=0.900, theta=0.20",0.18000000000000002,gpt-4o-mini-2024-07-18,1317.0,4,93.7975,1.2068243451306362,90.54055555555556,1.9500633101466873,90.86625000000001,1.0
game2,10,"rho=0.900, theta=0.20",0.18000000000000002,claude-sonnet-4-20250514,1389.0,4,97.0125,2.1865097758756975,91.62333333333333,1.5427568717824907,92.16225,1.0
game2,10,"rho=0.900, theta=0.20",0.18000000000000002,gemini-2.5-pro,1448.0,4,96.70500000000001,0.9772921773962968,92.54888888888888,2.5890340127819087,92.9645,1.0
game2,10,"rho=0.900, theta=0.80",0.7200000000000001,amazon-nova-micro-v1.0,1240.0,4,86.46,9.097735982100152,89.79944444444445,4.619940186312254,89.4655,1.0
game2,10,"rho=0.900, theta=0.80",0.7200000000000001,gpt-4o-mini-2024-07-18,1317.0,4,92.1575,1.2228211916166098,92.58166666666666,1.2173852097718307,92.53925000000001,1.0
game2,10,"rho=0.900, theta=0.80",0.7200000000000001,claude-sonnet-4-20250514,1389.0,4,90.4975,3.5604435585097227,91.72305555555556,1.3725109532795738,91.6005,1.0
game2,10,"rho=0.900, theta=0.80",0.7200000000000001,gemini-2.5-pro,1448.0,4,94.46000000000001,2.5919490735737716,92.45222222222222,1.6784828050203504,92.653,1.0
game2,10,"rho=0.900, theta=0.80",0.7200000000000001,gpt-5.4-high,1484.0,1,97.74999999999999,,91.96333333333334,,92.542,1.0
game3,2,"sigma=0.20, alpha=0.20",0.04000000000000001,amazon-nova-micro-v1.0,1240.0,4,15.7925,18.038720159700908,15.75,22.270832943560958,15.77125,1.0
game3,2,"sigma=0.20, alpha=0.20",0.04000000000000001,gpt-4o-mini-2024-07-18,1317.0,4,2.75,6.898067362191626,5.25,6.3966136874651625,4.0,0.5
game3,2,"sigma=0.20, alpha=0.20",0.04000000000000001,claude-sonnet-4-20250514,1389.0,4,4.841775,4.892875494277369,4.513725000000001,4.7215213122996715,4.6777500000000005,0.75
game3,2,"sigma=0.20, alpha=0.20",0.04000000000000001,gemini-2.5-pro,1448.0,4,4.235382,3.0889991686136793,3.0471615000000005,3.626140762343487,3.6412717500000005,0.75
game3,2,"sigma=0.20, alpha=0.20",0.04000000000000001,gpt-5.4-high,1484.0,3,8.493333333333334,9.658681759605361,9.303333333333333,9.506105055875057,8.898333333333333,1.0
game3,2,"sigma=0.20, alpha=0.80",0.16000000000000003,amazon-nova-micro-v1.0,1240.0,4,32.778,9.287098721703492,33.02075,10.342481435806398,32.899375,1.0
game3,2,"sigma=0.20, alpha=0.80",0.16000000000000003,gpt-4o-mini-2024-07-18,1317.0,4,22.4425,8.58195150689321,23.6925,8.026511799447295,23.0675,1.0
game3,2,"sigma=0.20, alpha=0.80",0.16000000000000003,claude-sonnet-4-20250514,1389.0,4,16.125,16.933079066332464,14.425,16.584807304678982,15.275,0.75
game3,2,"sigma=0.20, alpha=0.80",0.16000000000000003,gemini-2.5-pro,1448.0,4,16.767495,18.851626635919246,14.175265,18.739863113718307,15.471380000000002,0.75
game3,2,"sigma=0.20, alpha=0.80",0.16000000000000003,gpt-5.4-high,1484.0,4,30.975,14.879600129035726,29.7,14.402314628790284,30.3375,1.0
game3,2,"sigma=0.50, alpha=0.20",0.1,amazon-nova-micro-v1.0,1240.0,4,33.7,26.958486604407152,22.725,19.07098581615539,28.2125,1.0
game3,2,"sigma=0.50, alpha=0.20",0.1,gpt-4o-mini-2024-07-18,1317.0,4,27.5,20.95232683975696,31.5,17.406895185529212,29.5,1.0
game3,2,"sigma=0.50, alpha=0.20",0.1,claude-sonnet-4-20250514,1389.0,4,31.75233605,24.571917772296864,13.847324625000002,12.463826113217628,22.7998303375,1.0
game3,2,"sigma=0.50, alpha=0.20",0.1,gemini-2.5-pro,1448.0,4,39.4275225,19.495814387162483,25.9370325,13.352055582976416,32.6822775,1.0
game3,2,"sigma=0.50, alpha=0.20",0.1,gpt-5.4-high,1484.0,4,41.04325,11.063291353992868,27.028750000000002,18.64369347125188,34.036,1.0
game3,2,"sigma=0.50, alpha=0.80",0.4,amazon-nova-micro-v1.0,1240.0,4,24.375,25.263197870947902,24.55,7.677456175930498,24.4625,1.0
game3,2,"sigma=0.50, alpha=0.80",0.4,gpt-4o-mini-2024-07-18,1317.0,4,24.887475360000003,7.690932977111979,29.950372915000003,10.770325296399472,27.4189241375,1.0
game3,2,"sigma=0.50, alpha=0.80",0.4,claude-sonnet-4-20250514,1389.0,4,36.0075,12.32643061338791,38.7575,15.857781213019685,37.3825,1.0
game3,2,"sigma=0.50, alpha=0.80",0.4,gemini-2.5-pro,1448.0,4,34.832499999999996,20.405135587232284,33.555,11.882203779883035,34.19375,1.0
game3,2,"sigma=0.50, alpha=0.80",0.4,gpt-5.4-high,1484.0,4,40.72625000000001,13.298975759433505,28.95625,9.802941204046872,34.84125,1.0
game3,4,"sigma=0.20, alpha=0.20",0.04000000000000001,amazon-nova-micro-v1.0,1240.0,4,12.825275,23.177854898641936,2.4245833333333335,5.47418134163558,5.02475625,0.75
game3,4,"sigma=0.20, alpha=0.20",0.04000000000000001,gpt-4o-mini-2024-07-18,1317.0,4,16.265,13.738737205434857,4.5175,7.468554014939844,7.454375000000001,1.0
game3,4,"sigma=0.20, alpha=0.20",0.04000000000000001,claude-sonnet-4-20250514,1389.0,4,18.875727500000004,10.91827506784039,10.522998333333334,6.7975974991176935,12.611180625000001,1.0
game3,4,"sigma=0.20, alpha=0.20",0.04000000000000001,gemini-2.5-pro,1448.0,4,4.6450000000000005,6.886515809899808,5.4783333333333335,6.9834478908662625,5.2700000000000005,0.5
game3,4,"sigma=0.20, alpha=0.80",0.16000000000000003,amazon-nova-micro-v1.0,1240.0,4,25.25,5.5,18.5,5.022173057773122,20.1875,1.0
game3,4,"sigma=0.20, alpha=0.80",0.16000000000000003,gpt-4o-mini-2024-07-18,1317.0,4,15.025,14.243214758848042,13.674166666666668,17.939203990556962,14.011875,1.0
game3,4,"sigma=0.20, alpha=0.80",0.16000000000000003,claude-sonnet-4-20250514,1389.0,4,15.5183,14.926003469113892,11.128258333333335,11.195478885110028,12.22576875,0.75
game3,4,"sigma=0.20, alpha=0.80",0.16000000000000003,gemini-2.5-pro,1448.0,4,20.18875,18.3605148688701,16.82,17.070254831138286,17.6621875,0.75
game3,4,"sigma=0.20, alpha=0.80",0.16000000000000003,gpt-5.4-high,1484.0,1,28.0,,28.666666666666668,,28.5,1.0
game3,4,"sigma=0.50, alpha=0.20",0.1,amazon-nova-micro-v1.0,1240.0,3,5.333333333333333,13.613718571108091,12.333333333333334,10.365541203644144,10.583333333333334,1.0
