game_label,n_agents,competition_key,competition_value,adversary_model,adversary_elo,adversary_position,run_count,adversary_utility_mean,adversary_utility_std,baseline_mean_utility_mean,baseline_mean_utility_std,mean_utility,consensus_rate
game1,2,comp=0.25,0.25,gemini-2.5-pro,1448.0,first,2,77.0,9.899494936611665,89.0,2.8284271247461903,83.0,1.0
game1,2,comp=0.25,0.25,gemini-2.5-pro,1448.0,last,2,77.1,9.758073580374349,75.6,5.091168824543149,76.35,1.0
game1,2,comp=0.50,0.5,amazon-nova-micro-v1.0,1240.0,first,2,49.75,12.374368670764582,65.4,11.879393923934002,57.575,1.0
game1,2,comp=0.50,0.5,amazon-nova-micro-v1.0,1240.0,last,2,83.2,4.5254833995939086,50.150000000000006,23.829498525986644,66.67500000000001,1.0
game1,2,comp=0.50,0.5,gpt-4o-mini-2024-07-18,1317.0,first,2,61.0,0.0,78.0,1.4142135623730951,69.5,1.0
game1,2,comp=0.50,0.5,gpt-4o-mini-2024-07-18,1317.0,last,2,62.75764,28.62702004643864,43.1146275,19.63688210810241,52.93613375,1.0
game1,2,comp=0.50,0.5,claude-sonnet-4-20250514,1389.0,first,2,69.5,21.920310216782973,72.2,7.353910524340098,70.85,1.0
game1,2,comp=0.50,0.5,claude-sonnet-4-20250514,1389.0,last,2,83.0,7.0710678118654755,65.5,3.5355339059327378,74.25,1.0
game1,2,comp=0.50,0.5,gemini-2.5-pro,1448.0,first,2,82.5,2.1213203435596424,59.0,7.0710678118654755,70.75,1.0
game1,2,comp=0.50,0.5,gemini-2.5-pro,1448.0,last,2,54.45,0.6363961030678893,75.6,10.182337649086284,65.025,1.0
